[2025-01-29 13:10:24,061][__main__][INFO] - In total, there are 1229 possible subgroups
[2025-01-29 13:10:24,112][__main__][INFO] - [0], []
[2025-01-29 13:10:24,422][__main__][INFO] - [1], []
[2025-01-29 13:10:24,811][__main__][INFO] - [2], []
[2025-01-29 13:10:25,184][__main__][INFO] - [3], []
[2025-01-29 13:10:25,469][__main__][INFO] - [4], []
[2025-01-29 13:10:25,826][__main__][INFO] - [5], []
[2025-01-29 13:10:26,136][__main__][INFO] - [6], []
[2025-01-29 13:10:26,273][__main__][INFO] - [7], []
[2025-01-29 13:10:26,333][__main__][INFO] - [8], []
[2025-01-29 13:10:26,368][__main__][INFO] - [9], []
[2025-01-29 13:10:26,401][__main__][INFO] - [10], []
[2025-01-29 13:10:27,863][__main__][INFO] - [11], []
[2025-01-29 13:10:27,912][__main__][INFO] - [12], []
[2025-01-29 13:10:28,071][__main__][INFO] - [13], []
[2025-01-29 13:10:28,093][__main__][INFO] - [14], []
[2025-01-29 13:10:28,113][__main__][INFO] - [15], []
[2025-01-29 13:10:28,297][__main__][INFO] - [16], []
[2025-01-29 13:10:28,869][__main__][INFO] - [], [16]
[2025-01-29 13:10:29,505][__main__][INFO] - [17], []
[2025-01-29 13:10:29,639][__main__][INFO] - [18], []
[2025-01-29 13:10:30,814][__main__][INFO] - [19], []
[2025-01-29 13:10:30,867][__main__][INFO] - [20], []
[2025-01-29 13:10:30,921][__main__][INFO] - [21], []
[2025-01-29 13:10:30,943][__main__][INFO] - [22], []
[2025-01-29 13:10:30,962][__main__][INFO] - [23], []
[2025-01-29 13:10:31,146][__main__][INFO] - [24], []
[2025-01-29 13:10:31,165][__main__][INFO] - [25], []
[2025-01-29 13:10:31,214][__main__][INFO] - [0, 10], []
[2025-01-29 13:10:31,418][__main__][INFO] - [0, 11], []
[2025-01-29 13:10:31,451][__main__][INFO] - [0, 12], []
[2025-01-29 13:10:31,500][__main__][INFO] - [0, 13], []
[2025-01-29 13:10:31,532][__main__][INFO] - [0, 14], []
[2025-01-29 13:10:31,562][__main__][INFO] - [0, 15], []
[2025-01-29 13:10:31,607][__main__][INFO] - [0, 16], []
[2025-01-29 13:10:31,768][__main__][INFO] - [0], [16]
[2025-01-29 13:10:31,926][__main__][INFO] - [0, 17], []
[2025-01-29 13:10:31,996][__main__][INFO] - [0, 18], []
[2025-01-29 13:10:32,180][__main__][INFO] - [0, 19], []
[2025-01-29 13:10:32,224][__main__][INFO] - [0, 20], []
[2025-01-29 13:10:32,263][__main__][INFO] - [0, 21], []
[2025-01-29 13:10:32,295][__main__][INFO] - [0, 22], []
[2025-01-29 13:10:32,331][__main__][INFO] - [0, 23], []
[2025-01-29 13:10:32,387][__main__][INFO] - [0, 24], []
[2025-01-29 13:10:32,469][__main__][INFO] - [1, 10], []
[2025-01-29 13:10:32,783][__main__][INFO] - [1, 11], []
[2025-01-29 13:10:32,819][__main__][INFO] - [1, 12], []
[2025-01-29 13:10:32,876][__main__][INFO] - [1, 13], []
[2025-01-29 13:10:32,909][__main__][INFO] - [1, 14], []
[2025-01-29 13:10:32,940][__main__][INFO] - [1, 15], []
[2025-01-29 13:10:33,006][__main__][INFO] - [1, 16], []
[2025-01-29 13:10:33,148][__main__][INFO] - [1], [16]
[2025-01-29 13:10:33,271][__main__][INFO] - [1, 17], []
[2025-01-29 13:10:33,315][__main__][INFO] - [1, 18], []
[2025-01-29 13:10:33,550][__main__][INFO] - [1, 19], []
[2025-01-29 13:10:33,593][__main__][INFO] - [1, 20], []
[2025-01-29 13:10:33,635][__main__][INFO] - [1, 21], []
[2025-01-29 13:10:33,671][__main__][INFO] - [1, 22], []
[2025-01-29 13:10:33,708][__main__][INFO] - [1, 23], []
[2025-01-29 13:10:33,784][__main__][INFO] - [1, 24], []
[2025-01-29 13:10:33,867][__main__][INFO] - [2, 10], []
[2025-01-29 13:10:34,117][__main__][INFO] - [2, 11], []
[2025-01-29 13:10:34,158][__main__][INFO] - [2, 12], []
[2025-01-29 13:10:34,232][__main__][INFO] - [2, 13], []
[2025-01-29 13:10:34,265][__main__][INFO] - [2, 14], []
[2025-01-29 13:10:34,297][__main__][INFO] - [2, 15], []
[2025-01-29 13:10:34,375][__main__][INFO] - [2, 16], []
[2025-01-29 13:10:34,548][__main__][INFO] - [2], [16]
[2025-01-29 13:10:34,759][__main__][INFO] - [2, 17], []
[2025-01-29 13:10:34,828][__main__][INFO] - [2, 18], []
[2025-01-29 13:10:34,965][__main__][INFO] - [2, 19], []
[2025-01-29 13:10:34,992][__main__][INFO] - [2, 20], []
[2025-01-29 13:10:35,017][__main__][INFO] - [2, 21], []
[2025-01-29 13:10:35,038][__main__][INFO] - [2, 22], []
[2025-01-29 13:10:35,058][__main__][INFO] - [2, 23], []
[2025-01-29 13:10:35,108][__main__][INFO] - [2, 24], []
[2025-01-29 13:10:35,157][__main__][INFO] - [3, 10], []
[2025-01-29 13:10:35,262][__main__][INFO] - [3, 11], []
[2025-01-29 13:10:35,286][__main__][INFO] - [3, 12], []
[2025-01-29 13:10:35,343][__main__][INFO] - [3, 13], []
[2025-01-29 13:10:35,375][__main__][INFO] - [3, 14], []
[2025-01-29 13:10:35,408][__main__][INFO] - [3, 15], []
[2025-01-29 13:10:35,492][__main__][INFO] - [3, 16], []
[2025-01-29 13:10:35,631][__main__][INFO] - [3], [16]
[2025-01-29 13:10:35,796][__main__][INFO] - [3, 17], []
[2025-01-29 13:10:35,853][__main__][INFO] - [3, 18], []
