[2025-01-29 13:18:53,716][__main__][INFO] - In total, there are 47339 possible subgroups
[2025-01-29 13:18:53,746][__main__][INFO] - [0], []
[2025-01-29 13:18:53,991][__main__][INFO] - [1], []
[2025-01-29 13:18:54,361][__main__][INFO] - [2], []
[2025-01-29 13:18:54,733][__main__][INFO] - [3], []
[2025-01-29 13:18:55,053][__main__][INFO] - [4], []
[2025-01-29 13:18:55,435][__main__][INFO] - [5], []
[2025-01-29 13:18:55,770][__main__][INFO] - [6], []
[2025-01-29 13:18:55,923][__main__][INFO] - [7], []
[2025-01-29 13:18:55,986][__main__][INFO] - [8], []
[2025-01-29 13:18:56,014][__main__][INFO] - [9], []
[2025-01-29 13:18:56,034][__main__][INFO] - [10], []
[2025-01-29 13:18:58,190][__main__][INFO] - [], [10]
[2025-01-29 13:19:00,385][__main__][INFO] - [11], []
[2025-01-29 13:19:00,887][__main__][INFO] - [], [11]
[2025-01-29 13:19:05,318][__main__][INFO] - [12], []
[2025-01-29 13:19:06,566][__main__][INFO] - [13], []
[2025-01-29 13:19:06,716][__main__][INFO] - [14], []
[2025-01-29 13:19:06,876][__main__][INFO] - [15], []
[2025-01-29 13:19:07,293][__main__][INFO] - [16], []
[2025-01-29 13:19:07,341][__main__][INFO] - [17], []
[2025-01-29 13:19:07,684][__main__][INFO] - [18], []
[2025-01-29 13:19:07,716][__main__][INFO] - [19], []
[2025-01-29 13:19:07,767][__main__][INFO] - [21], []
[2025-01-29 13:19:09,527][__main__][INFO] - [22], []
[2025-01-29 13:19:10,009][__main__][INFO] - [23], []
[2025-01-29 13:19:10,621][__main__][INFO] - [24], []
[2025-01-29 13:19:10,709][__main__][INFO] - [25], []
[2025-01-29 13:19:10,742][__main__][INFO] - [26], []
[2025-01-29 13:19:10,808][__main__][INFO] - [27], []
[2025-01-29 13:19:10,900][__main__][INFO] - [28], []
[2025-01-29 13:19:11,020][__main__][INFO] - [29], []
[2025-01-29 13:19:11,164][__main__][INFO] - [30], []
[2025-01-29 13:19:11,310][__main__][INFO] - [31], []
[2025-01-29 13:19:11,446][__main__][INFO] - [32], []
[2025-01-29 13:19:11,585][__main__][INFO] - [33], []
[2025-01-29 13:19:11,731][__main__][INFO] - [34], []
[2025-01-29 13:19:11,849][__main__][INFO] - [35], []
[2025-01-29 13:19:12,652][__main__][INFO] - [0, 10], []
[2025-01-29 13:19:12,766][__main__][INFO] - [0], [10]
[2025-01-29 13:19:12,877][__main__][INFO] - [0, 11], []
[2025-01-29 13:19:12,908][__main__][INFO] - [0], [11]
[2025-01-29 13:19:13,117][__main__][INFO] - [0, 12], []
[2025-01-29 13:19:13,229][__main__][INFO] - [0, 13], []
[2025-01-29 13:19:13,262][__main__][INFO] - [0, 14], []
[2025-01-29 13:19:13,294][__main__][INFO] - [0, 15], []
[2025-01-29 13:19:13,334][__main__][INFO] - [0, 16], []
[2025-01-29 13:19:13,356][__main__][INFO] - [0, 17], []
[2025-01-29 13:19:13,402][__main__][INFO] - [0, 18], []
[2025-01-29 13:19:13,425][__main__][INFO] - [0, 19], []
[2025-01-29 13:19:13,461][__main__][INFO] - [0, 21], []
[2025-01-29 13:19:13,619][__main__][INFO] - [0, 22], []
[2025-01-29 13:19:13,654][__main__][INFO] - [0, 23], []
[2025-01-29 13:19:13,684][__main__][INFO] - [0, 24], []
[2025-01-29 13:19:13,709][__main__][INFO] - [0, 25], []
[2025-01-29 13:19:13,733][__main__][INFO] - [0, 26], []
[2025-01-29 13:19:13,765][__main__][INFO] - [0, 27], []
[2025-01-29 13:19:13,793][__main__][INFO] - [0, 28], []
[2025-01-29 13:19:13,822][__main__][INFO] - [0, 29], []
[2025-01-29 13:19:13,855][__main__][INFO] - [0, 30], []
[2025-01-29 13:19:13,885][__main__][INFO] - [0, 31], []
[2025-01-29 13:19:13,915][__main__][INFO] - [0, 32], []
[2025-01-29 13:19:13,943][__main__][INFO] - [0, 33], []
[2025-01-29 13:19:13,970][__main__][INFO] - [0, 34], []
[2025-01-29 13:19:13,996][__main__][INFO] - [0, 35], []
[2025-01-29 13:19:14,064][__main__][INFO] - [1, 10], []
[2025-01-29 13:19:14,223][__main__][INFO] - [1], [10]
[2025-01-29 13:19:14,397][__main__][INFO] - [1, 11], []
[2025-01-29 13:19:14,432][__main__][INFO] - [1], [11]
[2025-01-29 13:19:14,755][__main__][INFO] - [1, 12], []
[2025-01-29 13:19:14,922][__main__][INFO] - [1, 13], []
[2025-01-29 13:19:14,953][__main__][INFO] - [1, 14], []
[2025-01-29 13:19:14,988][__main__][INFO] - [1, 15], []
