[2025-01-29 13:08:44,481][__main__][INFO] - In total, there are 1229 possible subgroups
[2025-01-29 13:08:44,510][__main__][INFO] - [0], []
[2025-01-29 13:08:44,699][__main__][INFO] - [1], []
[2025-01-29 13:08:44,938][__main__][INFO] - [2], []
[2025-01-29 13:08:45,164][__main__][INFO] - [3], []
[2025-01-29 13:08:45,344][__main__][INFO] - [4], []
[2025-01-29 13:08:45,568][__main__][INFO] - [5], []
[2025-01-29 13:08:45,763][__main__][INFO] - [6], []
[2025-01-29 13:08:45,848][__main__][INFO] - [7], []
[2025-01-29 13:08:45,886][__main__][INFO] - [8], []
[2025-01-29 13:08:45,908][__main__][INFO] - [9], []
[2025-01-29 13:08:45,926][__main__][INFO] - [10], []
[2025-01-29 13:08:46,810][__main__][INFO] - [11], []
[2025-01-29 13:08:46,853][__main__][INFO] - [12], []
[2025-01-29 13:08:47,014][__main__][INFO] - [13], []
[2025-01-29 13:08:47,038][__main__][INFO] - [14], []
[2025-01-29 13:08:47,061][__main__][INFO] - [15], []
[2025-01-29 13:08:47,254][__main__][INFO] - [16], []
[2025-01-29 13:08:47,864][__main__][INFO] - [], [16]
[2025-01-29 13:08:48,530][__main__][INFO] - [17], []
[2025-01-29 13:08:48,667][__main__][INFO] - [18], []
[2025-01-29 13:08:49,433][__main__][INFO] - [19], []
[2025-01-29 13:08:49,491][__main__][INFO] - [20], []
[2025-01-29 13:08:49,548][__main__][INFO] - [21], []
[2025-01-29 13:08:49,571][__main__][INFO] - [22], []
[2025-01-29 13:08:49,593][__main__][INFO] - [23], []
[2025-01-29 13:08:49,784][__main__][INFO] - [24], []
[2025-01-29 13:08:49,804][__main__][INFO] - [25], []
[2025-01-29 13:08:49,852][__main__][INFO] - [0, 10], []
[2025-01-29 13:08:50,015][__main__][INFO] - [0, 11], []
[2025-01-29 13:08:50,037][__main__][INFO] - [0, 12], []
[2025-01-29 13:08:50,063][__main__][INFO] - [0, 13], []
[2025-01-29 13:08:50,087][__main__][INFO] - [0, 14], []
[2025-01-29 13:08:50,107][__main__][INFO] - [0, 15], []
[2025-01-29 13:08:50,135][__main__][INFO] - [0, 16], []
[2025-01-29 13:08:50,231][__main__][INFO] - [0], [16]
[2025-01-29 13:08:50,328][__main__][INFO] - [0, 17], []
[2025-01-29 13:08:50,368][__main__][INFO] - [0, 18], []
[2025-01-29 13:08:50,479][__main__][INFO] - [0, 19], []
[2025-01-29 13:08:50,507][__main__][INFO] - [0, 20], []
[2025-01-29 13:08:50,533][__main__][INFO] - [0, 21], []
[2025-01-29 13:08:50,553][__main__][INFO] - [0, 22], []
[2025-01-29 13:08:50,575][__main__][INFO] - [0, 23], []
[2025-01-29 13:08:50,610][__main__][INFO] - [0, 24], []
[2025-01-29 13:08:50,664][__main__][INFO] - [1, 10], []
[2025-01-29 13:08:50,847][__main__][INFO] - [1, 11], []
[2025-01-29 13:08:50,871][__main__][INFO] - [1, 12], []
[2025-01-29 13:08:50,907][__main__][INFO] - [1, 13], []
[2025-01-29 13:08:50,927][__main__][INFO] - [1, 14], []
[2025-01-29 13:08:50,948][__main__][INFO] - [1, 15], []
[2025-01-29 13:08:50,986][__main__][INFO] - [1, 16], []
[2025-01-29 13:08:51,100][__main__][INFO] - [1], [16]
[2025-01-29 13:08:51,227][__main__][INFO] - [1, 17], []
