[2025-01-29 23:40:02,264][__main__][INFO] - In total, there are 1229 possible subgroups
[2025-01-29 23:40:02,293][__main__][INFO] - [0], []
[2025-01-29 23:40:02,318][__main__][INFO] - [1], []
[2025-01-29 23:40:02,340][__main__][INFO] - [2], []
[2025-01-29 23:40:02,363][__main__][INFO] - [3], []
[2025-01-29 23:40:02,384][__main__][INFO] - [4], []
[2025-01-29 23:40:02,406][__main__][INFO] - [5], []
[2025-01-29 23:40:02,428][__main__][INFO] - [6], []
[2025-01-29 23:40:02,449][__main__][INFO] - [7], []
[2025-01-29 23:40:02,468][__main__][INFO] - [8], []
[2025-01-29 23:40:02,487][__main__][INFO] - [9], []
[2025-01-29 23:40:02,506][__main__][INFO] - [10], []
[2025-01-29 23:40:02,533][__main__][INFO] - [11], []
[2025-01-29 23:40:02,563][__main__][INFO] - [12], []
[2025-01-29 23:40:02,585][__main__][INFO] - [13], []
[2025-01-29 23:40:02,605][__main__][INFO] - [14], []
[2025-01-29 23:40:02,624][__main__][INFO] - [15], []
[2025-01-29 23:40:02,646][__main__][INFO] - [16], []
[2025-01-29 23:40:02,672][__main__][INFO] - [], [16]
[2025-01-29 23:40:02,698][__main__][INFO] - [17], []
[2025-01-29 23:40:02,719][__main__][INFO] - [18], []
[2025-01-29 23:40:02,745][__main__][INFO] - [19], []
[2025-01-29 23:40:02,765][__main__][INFO] - [20], []
[2025-01-29 23:40:02,785][__main__][INFO] - [21], []
[2025-01-29 23:40:02,805][__main__][INFO] - [22], []
[2025-01-29 23:40:02,824][__main__][INFO] - [23], []
[2025-01-29 23:40:02,846][__main__][INFO] - [24], []
[2025-01-29 23:40:02,865][__main__][INFO] - [25], []
[2025-01-29 23:40:02,913][__main__][INFO] - [0, 10], []
[2025-01-29 23:40:02,937][__main__][INFO] - [0, 11], []
[2025-01-29 23:40:02,959][__main__][INFO] - [0, 12], []
[2025-01-29 23:40:02,981][__main__][INFO] - [0, 13], []
[2025-01-29 23:40:03,003][__main__][INFO] - [0, 14], []
[2025-01-29 23:40:03,025][__main__][INFO] - [0, 15], []
[2025-01-29 23:40:03,048][__main__][INFO] - [0, 16], []
[2025-01-29 23:40:03,071][__main__][INFO] - [0], [16]
[2025-01-29 23:40:03,094][__main__][INFO] - [0, 17], []
[2025-01-29 23:40:03,117][__main__][INFO] - [0, 18], []
[2025-01-29 23:40:03,140][__main__][INFO] - [0, 19], []
[2025-01-29 23:40:03,162][__main__][INFO] - [0, 20], []
[2025-01-29 23:40:03,184][__main__][INFO] - [0, 21], []
[2025-01-29 23:40:03,206][__main__][INFO] - [0, 22], []
[2025-01-29 23:40:03,228][__main__][INFO] - [0, 23], []
[2025-01-29 23:40:03,250][__main__][INFO] - [0, 24], []
[2025-01-29 23:40:03,301][__main__][INFO] - [1, 10], []
[2025-01-29 23:40:03,325][__main__][INFO] - [1, 11], []
[2025-01-29 23:40:03,347][__main__][INFO] - [1, 12], []
[2025-01-29 23:40:03,370][__main__][INFO] - [1, 13], []
[2025-01-29 23:40:03,392][__main__][INFO] - [1, 14], []
[2025-01-29 23:40:03,414][__main__][INFO] - [1, 15], []
[2025-01-29 23:40:03,436][__main__][INFO] - [1, 16], []
[2025-01-29 23:40:03,460][__main__][INFO] - [1], [16]
[2025-01-29 23:40:03,484][__main__][INFO] - [1, 17], []
