[2025-01-29 13:12:06,656][__main__][INFO] - In total, there are 1229 possible subgroups
[2025-01-29 13:12:06,685][__main__][INFO] - [0], []
[2025-01-29 13:12:06,869][__main__][INFO] - [1], []
[2025-01-29 13:12:07,102][__main__][INFO] - [2], []
[2025-01-29 13:12:07,322][__main__][INFO] - [3], []
[2025-01-29 13:12:07,499][__main__][INFO] - [4], []
[2025-01-29 13:12:07,713][__main__][INFO] - [5], []
[2025-01-29 13:12:07,900][__main__][INFO] - [6], []
[2025-01-29 13:12:07,982][__main__][INFO] - [7], []
[2025-01-29 13:12:08,019][__main__][INFO] - [8], []
[2025-01-29 13:12:08,040][__main__][INFO] - [9], []
[2025-01-29 13:12:08,058][__main__][INFO] - [10], []
[2025-01-29 13:12:08,947][__main__][INFO] - [11], []
[2025-01-29 13:12:08,987][__main__][INFO] - [12], []
[2025-01-29 13:12:09,143][__main__][INFO] - [13], []
[2025-01-29 13:12:09,165][__main__][INFO] - [14], []
[2025-01-29 13:12:09,185][__main__][INFO] - [15], []
[2025-01-29 13:12:09,375][__main__][INFO] - [16], []
[2025-01-29 13:12:09,958][__main__][INFO] - [], [16]
[2025-01-29 13:12:10,611][__main__][INFO] - [17], []
[2025-01-29 13:12:10,746][__main__][INFO] - [18], []
[2025-01-29 13:12:11,511][__main__][INFO] - [19], []
[2025-01-29 13:12:11,564][__main__][INFO] - [20], []
[2025-01-29 13:12:11,619][__main__][INFO] - [21], []
[2025-01-29 13:12:11,641][__main__][INFO] - [22], []
[2025-01-29 13:12:11,661][__main__][INFO] - [23], []
[2025-01-29 13:12:11,846][__main__][INFO] - [24], []
[2025-01-29 13:12:11,865][__main__][INFO] - [25], []
[2025-01-29 13:12:11,914][__main__][INFO] - [0, 10], []
[2025-01-29 13:12:12,075][__main__][INFO] - [0, 11], []
[2025-01-29 13:12:12,097][__main__][INFO] - [0, 12], []
[2025-01-29 13:12:12,123][__main__][INFO] - [0, 13], []
[2025-01-29 13:12:12,144][__main__][INFO] - [0, 14], []
[2025-01-29 13:12:12,164][__main__][INFO] - [0, 15], []
[2025-01-29 13:12:12,193][__main__][INFO] - [0, 16], []
[2025-01-29 13:12:12,286][__main__][INFO] - [0], [16]
[2025-01-29 13:12:12,385][__main__][INFO] - [0, 17], []
[2025-01-29 13:12:12,426][__main__][INFO] - [0, 18], []
[2025-01-29 13:12:12,538][__main__][INFO] - [0, 19], []
[2025-01-29 13:12:12,567][__main__][INFO] - [0, 20], []
[2025-01-29 13:12:12,592][__main__][INFO] - [0, 21], []
[2025-01-29 13:12:12,613][__main__][INFO] - [0, 22], []
[2025-01-29 13:12:12,636][__main__][INFO] - [0, 23], []
[2025-01-29 13:12:12,671][__main__][INFO] - [0, 24], []
[2025-01-29 13:12:12,720][__main__][INFO] - [1, 10], []
[2025-01-29 13:12:12,910][__main__][INFO] - [1, 11], []
[2025-01-29 13:12:12,933][__main__][INFO] - [1, 12], []
[2025-01-29 13:12:12,969][__main__][INFO] - [1, 13], []
[2025-01-29 13:12:12,990][__main__][INFO] - [1, 14], []
[2025-01-29 13:12:13,010][__main__][INFO] - [1, 15], []
[2025-01-29 13:12:13,049][__main__][INFO] - [1, 16], []
[2025-01-29 13:12:13,162][__main__][INFO] - [1], [16]
[2025-01-29 13:12:13,286][__main__][INFO] - [1, 17], []
[2025-01-29 13:12:13,331][__main__][INFO] - [1, 18], []
[2025-01-29 13:12:13,470][__main__][INFO] - [1, 19], []
[2025-01-29 13:12:13,498][__main__][INFO] - [1, 20], []
[2025-01-29 13:12:13,525][__main__][INFO] - [1, 21], []
[2025-01-29 13:12:13,546][__main__][INFO] - [1, 22], []
[2025-01-29 13:12:13,567][__main__][INFO] - [1, 23], []
[2025-01-29 13:12:13,614][__main__][INFO] - [1, 24], []
[2025-01-29 13:12:13,663][__main__][INFO] - [2, 10], []
[2025-01-29 13:12:13,812][__main__][INFO] - [2, 11], []
[2025-01-29 13:12:13,836][__main__][INFO] - [2, 12], []
[2025-01-29 13:12:13,880][__main__][INFO] - [2, 13], []
[2025-01-29 13:12:13,901][__main__][INFO] - [2, 14], []
[2025-01-29 13:12:13,921][__main__][INFO] - [2, 15], []
[2025-01-29 13:12:13,970][__main__][INFO] - [2, 16], []
[2025-01-29 13:12:14,076][__main__][INFO] - [2], [16]
[2025-01-29 13:12:14,197][__main__][INFO] - [2, 17], []
[2025-01-29 13:12:14,238][__main__][INFO] - [2, 18], []
[2025-01-29 13:12:14,369][__main__][INFO] - [2, 19], []
[2025-01-29 13:12:14,395][__main__][INFO] - [2, 20], []
[2025-01-29 13:12:14,421][__main__][INFO] - [2, 21], []
[2025-01-29 13:12:14,442][__main__][INFO] - [2, 22], []
[2025-01-29 13:12:14,462][__main__][INFO] - [2, 23], []
[2025-01-29 13:12:14,512][__main__][INFO] - [2, 24], []
[2025-01-29 13:12:14,562][__main__][INFO] - [3, 10], []
